Date,Open,High,Low,Close,Volume,Stock Splits,MA_short,MA_long,signal,position,trade_cost,market_ret,strategy_ret,strategy_ret_net,market_ret_net,cumulative_market,cumulative_strategy,portfolio_value
2016-02-11,154.5401419089568,156.0318177036454,153.4807189558696,154.98086547851562,219058900,0.0,159.89235153198243,166.82848876953125,0,0.0,0.0,-0.01300807098611867,-0.0,-0.0,-0.01300807098611867,0.9085012558409112,0.9852849902805353,9852.849902805352
2016-02-12,156.76077454418316,158.1931041835665,155.9132357852411,158.17616271972656,127632400,0.0,159.66775970458986,166.44195251464845,0,0.0,0.0,0.02061736609448661,0.0,0.0,0.02061736609448661,0.9272321588298842,0.9852849902805353,9852.849902805352
2016-02-16,159.98986165998417,160.87129609453314,159.0236681943154,160.8458709716797,120250700,0.0,159.75124435424806,166.14503845214844,0,0.0,0.0,0.016878069400909634,0.0,0.0,0.016878069400909634,0.9428820475573703,0.9852849902805353,9852.849902805352
2016-02-17,162.01548389802088,163.84617040060496,161.88834534698947,163.47325134277344,136009500,0.0,159.95550308227538,165.9498748779297,0,0.0,0.0,0.016334770393679365,0.0,0.0,0.016334770393679365,0.9582838093125422,0.9852849902805353,9852.849902805352
2016-02-18,163.74443340071596,163.8037673024715,162.4900800587421,162.8036651611328,102343000,0.0,160.22841186523436,165.67375,0,0.0,0.0,-0.004095998434854753,-0.0,-0.0,-0.004095998434854753,0.9543586803294514,0.9852849902805353,9852.849902805352
2016-02-19,162.02394318443234,162.87995246496575,161.41371439333915,162.72740173339844,114793000,0.0,160.45343475341798,165.4175,0,0.0,0.0,-0.0004684380272329536,-0.0,-0.0,-0.0004684380272329536,0.9539116224319651,0.9852849902805353,9852.849902805352
2016-02-22,164.31226357245492,165.22760658577542,164.24445894934863,165.08352661132812,103640300,0.0,160.63395767211915,165.23196319580077,0,0.0,0.0,0.014478968218209598,0.0,0.0,0.014478968218209598,0.9677232784961384,0.9852849902805353,9852.849902805352
2016-02-23,164.42251610693972,164.69373471220106,162.8799893874495,162.9986572265625,111455300,0.0,160.8322853088379,165.03185760498047,0,0.0,0.0,-0.012629178862129775,-0.0,-0.0,-0.012629178862129775,0.955501728122964,0.9852849902805353,9852.849902805352
2016-02-24,161.56623327768256,164.02408922051424,160.4559601531812,163.74440002441406,150812200,0.0,160.95941314697265,164.83773681640625,0,0.0,0.0,0.004575146878756264,0.0,0.0,0.004575146878756264,0.9598732888720319,0.9852849902805353,9852.849902805352
2016-02-25,164.1936035055933,165.7361295343985,163.43082415156576,165.72764587402344,110728300,0.0,161.27342529296874,164.7505142211914,0,0.0,0.0,0.01211183924038739,0.0,0.0,0.01211183924038739,0.9714991198379919,0.9852849902805353,9852.849902805352
2016-02-26,166.60060312742172,166.69381992155488,165.1852028429188,165.3462371826172,129833700,0.0,161.52684020996094,164.63847534179686,0,0.0,0.0,-0.002301418628103735,-0.0,-0.0,-0.002301418628103735,0.9692632936664103,0.9852849902805353,9852.849902805352
2016-02-29,165.3632171309299,166.3124559970551,163.85459981909108,164.04953002929688,125918100,0.0,161.52006149291992,164.4646109008789,0,0.0,0.0,-0.007842374736887203,-0.0,-0.0,-0.007842374736887203,0.9616619676987688,0.9852849902805353,9852.849902805352
2016-03-01,165.27852380045871,167.99065809418607,164.80390417878087,167.90589904785156,141799700,0.0,161.70906600952148,164.31732299804688,0,0.0,0.0,0.02350734572580615,0.0,0.0,0.02350734572580615,0.9842680880448228,0.9852849902805353,9852.849902805352
2016-03-02,167.59224726673304,168.71099122584184,167.1769487965646,168.66014099121094,102415000,0.0,162.08367996215821,164.23853637695314,0,0.0,0.0,0.004492051486198356,0.0,0.0,0.004492051486198356,0.9886894709725421,0.9852849902805353,9852.849902805352
2016-03-03,168.4821755016354,169.3381976774874,167.90585551969394,169.3212432861328,95172200,0.0,162.4430358886719,164.23446838378905,0,0.0,0.0,0.003919730477139449,0.0,0.0,0.003919730477139449,0.9925648672243401,0.9852849902805353,9852.849902805352
2016-03-04,169.51612105748362,170.6518321433285,168.68553719193758,169.87208557128906,129293600,0.0,162.81722183227538,164.21344909667968,0,0.0,0.0,0.003253237895409322,0.0,0.0,0.003253237895409322,0.9957939168640463,0.9852849902805353,9852.849902805352
2016-03-07,168.94829796973033,170.41454868197394,168.87202261912603,170.00772094726562,100219000,0.0,163.35286636352538,164.16412231445312,0,0.0,0.0,0.0007984559412479442,0.0,0.0,0.0007984559412479442,0.9965890144332249,0.9852849902805353,9852.849902805352
2016-03-08,168.931358027098,169.43987330142576,167.99058989732077,168.151611328125,123974900,0.0,163.90291748046874,164.03495727539064,0,0.0,0.0,-0.010917796020078252,-0.0,-0.0,-0.010917796020078252,0.9857084588577921,0.9852849902805353,9852.849902805352
2016-03-09,168.96523860582883,169.32967387288193,168.1770212498452,168.98219299316406,94801200,0.0,164.49407730102538,163.9281674194336,1,1.0,0.0015,0.004939480855870482,0.0,-0.0015,0.004939480855870482,0.9905773469197898,0.9838070627951145,9838.070627951145
2016-03-10,169.47376005066465,170.41452805815925,167.28710973777427,169.11778259277344,156838700,0.0,165.09879455566406,163.83205596923827,1,0.0,0.0,0.0008023898684690334,0.0008023898684690334,0.0008023898684690334,0.0008023898684690334,0.9913721761468932,0.9845964596148297,9845.964596148297
2016-03-11,170.57560076780948,171.8892880825358,169.10089199478227,171.84690856933594,137964500,0.0,165.94209671020508,163.7534051513672,1,0.0,0.0,0.016137427624238088,0.016137427624238088,0.016137427624238088,0.016137427624238088,1.0073703728881471,1.000485313720945,10004.853137209451
2016-03-14,171.3383659268879,172.08419092432308,171.00782646841748,171.62652587890625,73612000,0.0,166.61461486816407,163.69526489257814,1,0.0,0.0,-0.0012824361652148397,-0.0012824361652148397,-0.0012824361652148397,-0.0012824361652148397,1.0060784846901893,0.999202255171863,9992.02255171863
2016-03-15,170.66029786329943,171.6519160367524,170.39756308218034,171.3468017578125,93169100,0.0,167.1396614074707,163.6664483642578,1,0.0,0.0,-0.001629842005256843,-0.001629842005256843,-0.001629842005256843,-0.001629842005256843,1.0044387357152562,0.9975737133646365,9975.737133646366
2016-03-16,170.86376178874585,172.74529823845296,170.82138227849984,172.33847045898438,129303200,0.0,167.58292236328126,163.70577453613282,1,0.0,0.0,0.005787494665780324,0.005787494665780324,0.005787494665780324,0.005787494665780324,1.0102519195403115,1.003347165909457,10033.47165909457
2016-03-17,172.25371531151146,173.94030851186565,171.85537121448877,173.43179321289062,134278500,0.0,168.11432876586915,163.7612045288086,1,0.0,0.0,0.006344043503429209,0.006344043503429209,0.006344043503429209,0.006344043503429209,1.0166610016672981,1.009712443979029,10097.12443979029
2016-03-18,173.93438976465154,174.4540551653916,173.61918735733872,174.11329650878906,138372400,0.0,168.68362350463866,163.87331787109375,1,0.0,0.0,0.003929517669588378,0.003929517669588378,0.003929517669588378,0.003929517669588378,1.0206559890373312,1.013680126868848,10136.80126868848
2016-03-21,173.84927441337294,174.59043193009674,173.61925508093245,174.36041259765625,72926700,0.0,169.14746780395507,164.07122955322265,1,0.0,0.0,0.0014192832702739633,0.0014192832702739633,0.0014192832702739633,0.0014192832702739633,1.0221045890072769,1.0151188261143222,10151.188261143223
2016-03-22,173.58508657617548,174.83739466432806,173.42323467966955,174.26661682128906,97471900,0.0,169.71086578369142,164.30337005615235,1,0.0,0.0,-0.0005379419271255292,-0.0005379419271255292,-0.0005379419271255292,-0.0005379419271255292,1.0215547560949425,1.0145727511367408,10145.727511367408
2016-03-23,173.88333666362018,174.07075788850645,172.94623053918883,173.1166229248047,81052500,0.0,170.17947692871093,164.5092901611328,1,0.0,0.0,-0.0065990487303927425,-0.0065990487303927425,-0.0065990487303927425,-0.0065990487303927425,1.0148134664787074,1.007877536111461,10078.775361114609
2016-03-24,172.08575181239442,173.0739701406084,171.8642599798402,173.03988647460938,84360900,0.0,170.54508895874022,164.68740173339845,1,0.0,0.0,-0.00044326448205178615,-0.00044326448205178615,-0.00044326448205178615,-0.00044326448205178615,1.0143636357131096,1.0074307797974449,10074.307797974448
2016-03-28,173.45739920206594,173.67037670646417,172.6906853858784,173.14219665527344,62408200,0.0,170.93488693237305,164.94943176269533,1,0.0,0.0,0.0005912520098600993,0.0005912520098600993,0.0005912520098600993,0.0005912520098600993,1.014963380251454,1.0080264252707951,10080.264252707952
2016-03-29,172.73319088515476,174.85445053108205,172.42650290019068,174.7436981201172,92922900,0.0,171.46959533691407,165.1909457397461,1,0.0,0.0,0.009249631203607445,0.009249631203607445,0.009249631203607445,0.009249631203607445,1.0243514172039467,1.0173502979480407,10173.502979480407
2016-03-30,175.7489706836827,176.2345524447843,175.14410908748897,175.51043701171875,86365300,0.0,171.8498222351074,165.51763092041017,1,0.0,0.0,0.004387791375884298,0.004387791375884298,0.004387791375884298,0.004387791375884298,1.028846057518229,1.0218142188116304,10218.142188116304
2016-03-31,175.41674747100208,175.8427023647693,174.9226382343387,175.08450317382812,94584100,0.0,172.1710403442383,165.8315594482422,1,0.0,0.0,-0.002426829111377482,-0.002426829111377482,-0.002426829111377482,-0.002426829111377482,1.0263492239547178,1.019334450318999,10193.34450318999
2016-04-01,174.0877895256713,176.4646123760131,173.77257403004418,176.27719116210938,114423500,0.0,172.51883773803712,166.21019348144532,1,0.0,0.0,0.00681207055256694,0.00681207055256694,0.00681207055256694,0.00681207055256694,1.0333407872798697,1.026278228511234,10262.78228511234
2016-04-04,176.20051490994678,176.40497795255345,175.39971757529472,175.70640563964844,63497000,0.0,172.81055374145507,166.55978271484375,1,0.0,0.0,-0.0032379998722354975,-0.0032379998722354975,-0.0032379998722354975,-0.0032379998722354975,1.0299948299426818,1.0229551397384364,10229.551397384364
2016-04-05,174.36035955605857,175.7148928811558,173.69587101925197,173.95144653320312,99662200,0.0,173.00774002075195,166.80935028076172,1,0.0,0.0,-0.009988020072782766,-0.009988020072782766,-0.009988020072782766,-0.009988020072782766,1.0197072209063518,1.0127378432691727,10127.378432691727
2016-04-06,173.95145641795702,175.91085147077712,173.7725496482917,175.85121154785156,91839800,0.0,173.3927200317383,167.145732421875,1,0.0,0.0,0.010921237233205927,0.010921237233205927,0.010921237233205927,0.010921237233205927,1.0308436853742833,1.0237981935105607,10237.981935105607
2016-04-07,174.76076871903456,175.1185692605372,173.01435110049363,173.7469940185547,113859000,0.0,173.6309600830078,167.39663543701172,1,0.0,0.0,-0.011965897253567004,-0.011965897253567004,-0.011965897253567004,-0.011965897253567004,1.0185087157506063,1.0115475295186258,10115.475295186257
2016-04-08,174.9311314103533,175.36561366866746,173.67882313481863,174.2155303955078,95040600,0.0,173.88584747314454,167.69199798583983,1,0.0,0.0,0.0026966588953076798,0.0026966588953076798,0.0026966588953076798,0.0026966588953076798,1.0212552863388835,1.0142753281621286,10142.753281621286
2016-04-11,174.85442463364734,175.55299666225463,173.7128690250088,173.80657958984375,83757500,0.0,173.98383102416992,167.96257080078124,1,0.0,0.0,-0.0023473843275375605,-0.0023473843275375605,-0.0023473843275375605,-0.0023473843275375605,1.0188580076853166,1.0118944341529927,10118.944341529927
2016-04-12,173.97701840754624,175.70639424185225,173.53402167685792,175.42526245117188,115350600,0.0,174.17376785278321,168.18737396240235,1,0.0,0.0,0.009313127645385721,0.009313127645385721,0.009313127645385721,0.009313127645385721,1.0283467623634135,1.021318336181915,10213.183361819149
2016-04-13,176.34529495239258,177.28240075323265,176.20898629061412,177.19720458984375,96336400,0.0,174.46628799438477,168.4488018798828,1,0.0,0.0,0.010100837894799097,0.010100837894799097,0.010100837894799097,0.010100837894799097,1.0387339263096877,1.0316345071346744,10316.345071346745
2016-04-14,177.25690554440152,177.70841676780475,176.856506836989,177.20578002929688,65212900,0.0,174.70965347290038,168.76956024169922,1,0.0,0.0,4.8394891290604036e-05,4.8394891290604036e-05,4.8394891290604036e-05,4.8394891290604036e-05,1.0387841957251314,1.0316844329744987,10316.844329744987
2016-04-15,177.2057317335134,177.3420404050816,176.68606629738127,177.00979614257812,75761600,0.0,174.88855361938477,169.0670736694336,1,0.0,0.0,-0.0011059678001832385,-0.0011059678001832385,-0.0011059678001832385,-0.0011059678001832385,1.0376353338533202,1.0305434232116786,10305.434232116786
2016-04-18,177.00977681284817,178.2876412212569,176.34528836040437,178.25357055664062,82531000,0.0,175.09556732177734,169.38437774658203,1,0.0,0.0,0.007026585201310942,0.007026585201310942,0.007026585201310942,0.007026585201310942,1.0449263669345312,1.037784624378526,10377.84624378526
2016-04-19,178.67954600148494,179.0714171858337,177.99801563844437,178.8158416748047,88316100,0.0,175.31833877563477,169.77479797363281,1,0.0,0.0,0.0031543329898426897,0.0031543329898426897,0.0031543329898426897,0.0031543329898426897,1.0482224126457094,1.0410581426555547,10410.581426555547
2016-04-20,178.8583965716866,179.684749824982,178.38132933248664,178.98619079589844,81100300,0.0,175.55431747436523,170.21151000976562,1,0.0,0.0,0.0009526511717208308,0.0009526511717208308,0.0009526511717208308,0.0009526511717208308,1.0492210029553404,1.042049907914985,10420.49907914985
2016-04-21,179.00325046249975,179.11400287607398,177.75094224431734,178.0235595703125,85695000,0.0,175.79966430664064,170.62880126953124,1,0.0,0.0,-0.005378242987938875,-0.005378242987938875,-0.005378242987938875,-0.005378242987938875,1.0435780374533976,1.0364455103046588,10364.455103046588
2016-04-22,177.66575907927603,178.29616389719808,177.1205374263953,178.0235595703125,99251700,0.0,176.0488479614258,171.0488037109375,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0435780374533976,1.0364455103046588,10364.455103046588
2016-04-25,177.41869959085773,177.75947125140206,176.80532360098758,177.7168731689453,66166500,0.0,176.27758178710937,171.5035238647461,1,0.0,0.0,-0.0017227292955349638,-0.0017227292955349638,-0.0017227292955349638,-0.0017227292955349638,1.0417802349960998,1.0346599952608313,10346.599952608312
2016-04-26,178.08318202638347,178.49210800513592,177.50388972181472,177.98095703125,75864200,0.0,176.439444732666,171.89961975097657,1,0.0,0.0,0.0014859808052871681,0.0014859808052871681,0.0014859808052871681,0.0014859808052871681,1.0433283004286316,1.0361974801537874,10361.974801537874
2016-04-27,177.59769655687023,178.73925295160575,177.23989588086877,178.34738159179688,77329400,0.0,176.58129196166993,172.2496499633789,1,0.0,0.0,0.0020587852018489894,0.0020587852018489894,0.0020587852018489894,0.0020587852018489894,1.0454762892942242,1.0383307881921213,10383.307881921213
2016-04-28,177.589105346594,178.69657757953746,176.3112407709417,176.72866821289062,97216200,0.0,176.66350021362305,172.51475830078124,1,0.0,0.0,-0.00907618247298514,-0.00907618247298514,-0.00907618247298514,-0.00907618247298514,1.0359873557214103,1.0289067084911712,10289.067084911712
2016-04-29,176.10676511988328,176.456051198613,174.6670357214541,175.77452087402344,142424100,0.0,176.63836669921875,172.77417541503905,1,0.0,0.0,-0.005398939224267818,-0.005398939224267818,-0.005398939224267818,-0.005398939224267818,1.0303941229507605,1.0233517037045858,10233.517037045858
2016-05-02,176.27716877373973,177.35057040867574,175.84269946893238,177.1716766357422,62188000,0.0,176.71163024902344,173.06306091308593,1,0.0,0.0,0.007948568170014214,0.007948568170014214,0.007948568170014214,0.007948568170014214,1.0385842808790167,1.0314858844833819,10314.858844833818
2016-05-03,175.93646413365573,176.17499790361558,174.88009101017963,175.62977600097656,106422100,0.0,176.7955467224121,173.2739859008789,1,0.0,0.0,-0.008702861902332826,-0.008702861902332826,-0.008702861902332826,-0.008702861902332826,1.0295456253085928,1.0225090052765173,10225.090052765174
2016-05-04,174.63294980542213,175.36559256553545,174.1473551043559,174.6499786376953,92243800,0.0,176.7354850769043,173.50701232910157,1,0.0,0.0,-0.005578765660304685,-0.005578765660304685,-0.005578765660304685,-0.005578765660304685,1.0238020315284044,1.0168046671505284,10168.046671505284
2016-05-05,175.1185598941116,175.4763604164769,174.18998141946528,174.61593627929688,67619200,0.0,176.7789321899414,173.7244430541992,1,0.0,0.0,-0.00019491762131307322,-0.00019491762131307322,-0.00019491762131307322,-0.00019491762131307322,1.0236024744717234,1.0166064740034675,10166.064740034675
2016-05-06,173.8406943074764,175.29746563926946,173.68735679839853,175.25486755371094,89315000,0.0,176.83089904785157,173.91498748779296,1,0.0,0.0,0.003659066222868157,0.003659066222868157,0.003659066222868157,0.003659066222868157,1.027347903711707,1.0203263044144426,10203.263044144425
2016-05-09,175.127084374519,175.8341579907671,174.9481776167806,175.39968872070312,74374900,0.0,176.91055450439453,174.1160565185547,1,0.0,0.0,0.0008263460468382888,0.0008263460468382888,0.0008263460468382888,0.0008263460468382888,1.0281968485906667,1.0211694470225805,10211.694470225804
2016-05-10,176.1067965953573,177.59763875974392,176.0386422508062,177.58059692382812,77472200,0.0,177.01832122802733,174.38667785644532,1,0.0,0.0,0.01243393428478523,0.01243393428478523,0.01243393428478523,0.01243393428478523,1.0409813806378663,1.0338666008204898,10338.666008204898
2016-05-11,177.12058385156465,177.6572782292378,175.9193878173828,175.9193878173828,81727000,0.0,176.9544303894043,174.54694763183593,1,0.0,0.0,-0.009354676891630609,-0.009354676891630609,-0.009354676891630609,-0.009354676891630609,1.0312433361717954,1.0241951128207656,10241.951128207656
2016-05-12,176.5923494024132,176.76274173534193,174.95668439935457,175.970458984375,89586300,0.0,176.8926643371582,174.6931539916992,1,0.0,0.0,0.0002903100540867509,0.0002903100540867509,0.0002903100540867509,0.0002903100540867509,1.031542716480496,1.024492446959364,10244.92446959364
2016-05-13,175.672275718656,176.22601173185095,174.1132796672337,174.43699645996094,96474600,0.0,176.76402435302734,174.79546905517577,1,0.0,0.0,-0.008714317921681536,-0.008714317921681536,-0.008714317921681536,-0.008714317921681536,1.02255352529929,1.0155646940681986,10155.646940681985
2016-05-16,174.6073835825121,176.63491943141753,174.54774367563743,176.15785217285156,77486800,0.0,176.65923843383788,174.92118438720703,1,0.0,0.0,0.009865199171126715,0.009865199171126715,0.009865199171126715,0.009865199171126715,1.0326412194895052,1.0255834420463457,10255.834420463456
2016-05-17,175.88523135526563,176.17487744944944,173.98546391605066,174.51365661621094,114924900,0.0,176.4441291809082,175.01130310058593,1,0.0,0.0,-0.009333648976528663,-0.009333648976528663,-0.009333648976528663,-0.009333648976528663,1.0230029088280956,1.016011006202145,10160.11006202145
2016-05-18,174.16439029037093,175.74894257159312,173.4743456354869,174.56478881835938,120062100,0.0,176.22305908203126,175.13956665039063,1,0.0,0.0,0.0002929982852910573,0.0002929982852910573,0.0002929982852910573,0.0002929982852910573,1.02330264692623,1.016308695684799,10163.08695684799
2016-05-19,173.84072459420184,174.24963768876148,172.75028100930095,173.95999145507812,115430500,0.0,176.01988067626954,175.23912261962892,1,0.0,0.0,-0.0034646011224552797,-0.0034646011224552797,-0.0034646011224552797,-0.0034646011224552797,1.019757311427078,1.0127875914369684,10127.875914369684
2016-05-20,174.573319456907,175.5785795777547,174.5222069590707,175.0589141845703,104990400,0.0,175.87164840698242,175.35794525146486,1,0.0,0.0,0.006317100387855268,0.006317100387855268,0.006317100387855268,0.006317100387855268,1.0261992207346122,1.01918547232365,10191.8547232365
2016-05-23,175.07593601411426,175.35706774007684,174.6329523845145,174.82037353515625,58682600,0.0,175.72682342529296,175.41741455078125,1,0.0,0.0,-0.0013626306922168707,-0.0013626306922168707,-0.0013626306922168707,-0.0013626306922168707,1.0248008901801102,1.0177966989180003,10177.966989180002
2016-05-24,175.63822761527615,177.40168699736577,175.6126713632845,177.0864715576172,93537800,0.0,175.68209915161134,175.52661346435548,1,0.0,0.0,0.012962436680786782,0.012962436680786782,0.012962436680786782,0.012962436680786782,1.038084806829484,1.0309898241816386,10309.898241816387
2016-05-25,177.76802368972784,178.7051297077683,177.08649322198136,178.28768920898438,76621400,0.0,175.6791145324707,175.6654312133789,1,0.0,0.0,0.006783226526575037,0.006783226526575037,0.006783226526575037,0.006783226526575037,1.0451263712280041,1.0379832617056566,10379.832617056565
2016-05-26,178.42403286975406,178.6540522100089,178.0236341289499,178.33883666992188,55280700,0.0,175.75962295532227,175.78543853759766,0,-1.0,0.0015,0.00028688161905310317,0.00028688161905310317,-0.0012131183809468969,0.00028688161905310317,1.0454261987734972,1.0367240651317662,10367.240651317661
2016-05-27,178.50063766346895,179.11401368486318,178.44952516153782,179.10549926757812,64211200,0.0,175.926171875,175.89891265869142,1,1.0,0.0015,0.0042989099400441155,0.0,-0.0015,0.0042989099400441155,1.0499203918509872,1.0351689790340686,10351.689790340686
2016-05-31,179.37810074303297,179.48885316151993,178.20246122097163,178.7647247314453,109879400,0.0,176.00582427978514,175.99194122314452,1,0.0,0.0,-0.001902646973579003,-0.001902646973579003,-0.001902646973579003,-0.001902646973579003,1.0479227639949331,1.0331994179089665,10331.994179089665
2016-06-01,178.15141447803703,179.31001259434507,177.95547881840758,179.13111877441406,69936200,0.0,176.18089141845704,176.0873553466797,1,0.0,0.0,0.0020495880466304683,0.0020495880466304683,0.0020495880466304683,0.0020495880466304683,1.0500705739658092,1.0353170510856984,10353.170510856984
2016-06-02,178.7306492885758,179.69329836509291,178.25358195877797,179.67626953125,63044700,0.0,176.43220596313478,176.19554840087892,1,0.0,0.0,0.0030433057112899675,0.0030433057112899675,0.0030433057112899675,0.0030433057112899675,1.053266259740817,1.0384678373802634,10384.678373802633
2016-06-03,179.1140464054986,179.48888882028373,177.9298922310344,179.1396026611328,101757100,0.0,176.65838928222655,176.31600799560547,1,0.0,0.0,-0.002986854477317835,-0.002986854477317835,-0.002986854477317835,-0.002986854477317835,1.0501203066971023,1.0353660850706337,10353.660850706337
2016-06-06,179.49732221361853,180.4088715834717,179.33545733492636,180.0510711669922,64887000,0.0,176.89819946289063,176.45623168945312,1,0.0,0.0,0.005088034651854922,0.005088034651854922,0.005088034651854922,0.005088034651854922,1.0554633552061936,1.0406340635888285,10406.340635888284
2016-06-07,180.20446361356943,180.8945084129692,180.17890736167396,180.33224487304688,60974800,0.0,177.14482727050782,176.6000326538086,1,0.0,0.0,0.0015616330646204268,0.0015616330646204268,0.0015616330646204268,0.0015616330646204268,1.057111601680179,1.0422591521506992,10422.591521506993
2016-06-08,180.4685633228036,181.0478687283998,180.340782056406,180.92007446289065,66170900,0.0,177.31180114746093,176.72356018066407,1,0.0,0.0,0.0032597031676593335,0.0032597031676593335,0.0032597031676593335,0.0032597031676593335,1.0605574717167452,1.0456566076104867,10456.566076104868
2016-06-09,180.18743983507352,180.7923015218025,179.91483545450157,180.67303466796875,73786900,0.0,177.54948348999022,176.82681213378908,1,0.0,0.0,-0.001365463703545955,-0.001365463703545955,-0.001365463703545955,-0.001365463703545955,1.0591093189835916,1.0442288014664216,10442.288014664216
2016-06-10,179.29290707869862,179.6336657322509,178.4154281975382,178.96066284179688,113829200,0.0,177.69899368286133,176.90433532714843,1,0.0,0.0,-0.009477738774459565,-0.009477738774459565,-0.009477738774459565,-0.009477738774459565,1.0490713575246693,1.034331873665356,10343.31873665356
2016-06-13,178.35583796909606,179.21626219571883,177.4954137424733,177.58059692382812,117751200,0.0,177.85617370605468,176.9304034423828,1,0.0,0.0,-0.007711560161065889,-0.007711560161065889,-0.007711560161065889,-0.007711560161065889,1.0409813806378667,1.0263555611950776,10263.555611950776
2016-06-14,177.19716103193835,177.82757868836484,176.27709728976438,177.23123168945312,125059300,0.0,177.90984268188475,176.9608999633789,1,0.0,0.0,-0.001967361527255518,-0.001967361527255518,-0.001967361527255518,-0.001967361527255518,1.0389333939190104,1.0243363487506978,10243.363487506978
2016-06-15,177.23125520061757,178.35578203437657,176.7967860143605,176.9842071533203,109124500,0.0,178.03337020874022,177.02155517578126,1,0.0,0.0,-0.0013937979992468819,-0.0013937979992468819,-0.0013937979992468819,-0.0013937979992468819,1.0374853306332152,1.0229086307972532,10229.086307972533
2016-06-16,176.98422558476526,177.6827977207493,175.14409766467531,177.5124053955078,149533100,0.0,178.18075103759764,177.05477905273438,1,0.0,0.0,0.0029844371465863606,0.0029844371465863606,0.0029844371465863606,0.0029844371465863606,1.0405816403929955,1.0259614373125683,10259.614373125683
2016-06-17,177.40796467676395,177.43365383264984,176.1919633868866,176.85134887695312,117055700,0.0,178.3253189086914,177.11686614990234,1,0.0,0.0,-0.0037240018075458403,-0.0037240018075458403,-0.0037240018075458403,-0.0037240018075458403,1.036706512483273,1.022140755065544,10221.40755065544
2016-06-20,178.8209156943543,179.49741850952435,177.9046256703846,177.99026489257812,82789600,0.0,178.4718864440918,177.19236083984376,1,0.0,0.0,0.006439962278248723,0.006439962278248723,0.006439962278248723,0.006439962278248723,1.0433828633172801,1.0287233029712266,10287.233029712266
2016-06-21,178.37564208572988,178.90656875638794,177.93034158343227,178.4955291748047,72461700,0.0,178.65564422607423,177.28613983154298,1,0.0,0.0,0.0028387186374012607,0.0028387186374012607,0.0028387186374012607,0.0028387186374012607,1.046344733697324,1.0316435589841,10316.435589841
2016-06-22,178.67533751313096,179.40323174690326,178.05877166179036,178.20436096191406,95560500,0.0,178.71153869628907,177.3417218017578,1,0.0,0.0,-0.0016312353269390956,-0.0016312353269390956,-0.0016312353269390956,-0.0016312353269390956,1.04463789920356,1.029960705565876,10299.60705565876
2016-06-23,179.66868445625815,180.57640272085703,179.20626662839652,180.5250244140625,102731400,0.0,178.82340545654296,177.4082781982422,1,0.0,0.0,0.013022484071780971,0.013022484071780971,0.013022484071780971,0.013022484071780971,1.0582416796067171,1.043373352448668,10433.733524486679
2016-06-24,174.37655943623474,180.55933673723305,173.5972867167535,174.04258728027344,333444400,0.0,178.60859298706055,177.3450143432617,1,0.0,0.0,-0.03590880075950342,-0.03590880075950342,-0.03590880075950342,-0.03590880075950342,1.0202414899783172,1.0059070666178136,10059.070666178135
2016-06-27,172.62958437979262,172.63815614283132,170.11194258825824,170.92547607421875,230775800,0.0,178.19959182739257,177.22332794189452,1,0.0,0.0,-0.01791004865398249,-0.01791004865398249,-0.01791004865398249,-0.01791004865398249,1.001968915253994,0.9878912221133037,9878.912221133038
2016-06-28,172.53542506486428,174.0340204602693,172.22714206085524,174.00833129882812,159382400,0.0,177.9617721557617,177.13842315673827,1,0.0,0.0,0.018036253549884806,0.018036253549884806,0.018036253549884806,0.018036253549884806,1.020040680658618,1.0057090786750449,10057.090786750448
2016-06-29,175.41266177682343,177.20240902974015,175.30990517028962,176.97120666503906,137328600,0.0,177.85377655029296,177.10153045654297,1,0.0,0.0,0.01702720406600955,0.01702720406600955,0.01702720406600955,0.01702720406600955,1.0374091214838235,1.0228334923886833,10228.334923886832
2016-06-30,177.44222591049132,179.43748671030048,176.88559704298115,179.3861083984375,165021900,0.0,177.83926849365236,177.10952880859375,1,0.0,0.0,0.013645732426796453,0.013645732426796453,0.013645732426796453,0.013645732426796453,1.0515653287727098,1.036790804542985,10367.90804542985
2016-07-01,179.38610198095964,180.2510137554177,179.223395288073,179.7628936767578,106055300,0.0,177.87043304443358,177.14431549072265,1,0.0,0.0,0.0021004150303736147,0.0021004150303736147,0.0021004150303736147,0.0021004150303736147,1.0537740523946837,1.0389684955322003,10389.684955322004
2016-07-05,178.93222065610226,179.04354902517392,177.87036753588632,178.4698028564453,109803700,0.0,177.79136962890624,177.1532403564453,1,0.0,0.0,-0.007193313335496665,-0.007193313335496665,-0.007193313335496665,-0.007193313335496665,1.0461939254509927,1.0314948695981276,10314.948695981277
2016-07-06,177.97313374699033,179.66012449733896,177.3137483254387,179.5402374267578,96021500,0.0,177.75176925659179,177.18970764160156,1,0.0,0.0,0.005997846992488176,0.005997846992488176,0.005997846992488176,0.005997846992488176,1.0524688365403183,1.0376816179995139,10376.81617999514
2016-07-07,179.72007703330806,180.38802120809515,178.65822376401155,179.42892456054688,85593800,0.0,177.6772117614746,177.2186669921875,1,0.0,0.0,-0.0006199884093187613,-0.0006199884093187613,-0.0006199884093187613,-0.0006199884093187613,1.051816318060494,1.037038267423791,10370.38267423791
