Date,Open,High,Low,Close,Volume,MA_short,MA_long,TR,ATR,ATR_pct,position_size_ratio,signal,actual_position_size,position,trade_cost,market_ret,strategy_ret,strategy_ret_net,market_ret_net,cumulative_market,cumulative_strategy,portfolio_value,market_portfolio_value
2016-12-08,193.27971031842955,194.2522536682579,193.01289290922745,193.7788848876953,99714400,189.34602813720704,186.0470098876953,1.2393607590304612,1.3946860773938343,0.00719730675611084,1.0,1,1.0,0.0,0.0,0.002448914703110594,0.002448914703110594,0.002448914703110594,0.002448914703110594,1.135935797565657,1.0824327773978766,10824.327773978766,11359.35797565657
2016-12-09,194.00267737343063,194.9666188482964,193.96824338777537,194.94940185546875,88005800,189.75871505737305,186.25064392089843,1.1877339606010935,1.3670924618214688,0.007012550173582997,1.0,1,1.0,0.0,0.0,0.006040477363938868,0.006040477363938868,0.006040477363938868,0.006040477363938868,1.1427973920377401,1.088971188087734,10889.71188087734,11427.9739203774
2016-12-12,194.8547415960148,195.33672549956327,194.30391598182075,194.72564697265625,102016100,190.18173370361328,186.42191741943358,1.0328095177425212,1.3225214026109424,0.006791716567241157,1.0,1,1.0,0.0,0.0,-0.0011477587552609636,-0.0011477587552609636,-0.0011477587552609636,-0.0011477587552609636,1.1414857363255393,1.0877213118723794,10877.213118723794,11414.857363255393
2016-12-13,195.38832333111233,196.52439518214243,195.3711063406179,196.02520751953125,110477500,190.66241455078125,186.62813201904297,1.7987482094861775,1.386018310194307,0.007070612640755446,1.0,1,1.0,0.0,0.0,0.006673802691524733,0.006673802691524733,0.006673802691524733,0.006673802691524733,1.1491037869049658,1.0949805492911822,10949.80549291182,11491.037869049658
2016-12-14,195.7239675882275,196.42970655244312,193.96820240685383,194.4071502685547,142501800,190.9894660949707,186.82092102050783,2.461504145589288,1.5294164215803046,0.007867079063026043,1.0,1,1.0,0.0,0.0,-0.008254332549630594,-0.008254332549630594,-0.008254332549630594,-0.008254332549630594,1.1396187021138124,1.0859422157019556,10859.422157019557,11396.187021138125
2016-12-15,194.64812269798296,196.06821559333704,194.41573932380564,195.20755004882812,124972600,191.37418441772462,187.01336547851562,1.6610653247823564,1.5469696086739115,0.007924742707374593,1.0,1,1.0,0.0,0.0,0.004117131387234352,0.004117131387234352,0.004117131387234352,0.004117131387234352,1.1443106620417645,1.0904131824829448,10904.131824829448,11443.106620417644
2016-12-16,195.6655425005308,195.72615053294177,194.50545614694187,194.8257751464844,156420200,191.6916145324707,187.19559143066405,1.2206943859999058,1.5034662456507109,0.007716978128383136,1.0,1,1.0,0.0,0.0,-0.001955738403807805,-0.001955738403807805,-0.001955738403807805,-0.001955738403807805,1.1420726897341227,1.0882806195459447,10882.806195459447,11420.726897341227
2016-12-19,195.00759428034576,195.6742166144554,194.8604203227072,195.25,90341100,192.05134048461915,187.3990399169922,0.8484414679709857,1.4161296086267476,0.007252904525617145,1.0,1,1.0,0.0,0.0,0.002177457542240635,0.002177457542240635,0.002177457542240635,0.002177457542240635,1.1445595045261714,1.0906503043890494,10906.503043890494,11445.595045261714
2016-12-20,195.7867392222149,196.15036098504945,195.5529993591184,196.003173828125,89838800,192.37771911621093,187.59827331542968,0.9003609850494456,1.3473604588164407,0.0068741767416375605,1.0,1,1.0,0.0,0.0,0.0038574843950063276,0.0038574843950063276,0.0038574843950063276,0.0038574843950063276,1.1489746249540373,1.0948574709186392,10948.574709186392,11489.746249540374
2016-12-21,195.873375572948,196.04652066623635,195.45782470703125,195.45782470703125,67909000,192.65832901000977,187.8335919189453,0.5886959592050971,1.2462051922015949,0.006375826570614468,1.0,1,1.0,0.0,0.0,-0.002782348420398373,-0.002782348420398373,-0.002782348420398373,-0.002782348420398373,1.1457777772212188,1.0918111959638672,10918.111959638672,11457.777772212188
2016-12-22,195.31062650591105,195.4318293772006,194.72191740956032,195.1201629638672,56219100,192.91688919067383,188.05733856201172,0.7359072974709306,1.178165472904173,0.006038153387163522,1.0,1,1.0,0.0,0.0,-0.0017275427252410047,-0.0017275427252410047,-0.0017275427252410047,-0.0017275427252410047,1.1437983971574375,1.0899250454749432,10899.250454749432,11437.983971574375
2016-12-23,195.1634190851337,195.41449064184647,194.9729687729624,195.4058380126953,36697800,193.15444717407226,188.29884704589844,0.44152186888408096,1.079946325701494,0.005526684037102981,1.0,1,1.0,0.0,0.0,0.001464098043424844,0.001464098043424844,0.001464098043424844,0.001464098043424844,1.1454730301527882,1.0915208026015029,10915.208026015029,11454.730301527883
2016-12-27,195.67420564907505,196.2888725429955,195.65688718146427,195.89064025878903,42672500,193.46100082397462,188.54815826416015,0.8830345303001934,1.0536914196479874,0.005378977873858429,1.0,1,1.0,0.0,0.0,0.0024810018524739075,0.0024810018524739075,0.0024810018524739075,0.0024810018524739075,1.1483149508625563,1.094228867734771,10942.28867734771,11483.149508625564
2016-12-28,196.15037741843463,196.1676826770709,194.159176235216,194.2717132568359,64095000,193.66810455322266,188.7778289794922,2.0085064418549052,1.1810000892755765,0.006079115016164198,1.0,1,1.0,0.0,0.0,-0.008264442853494036,-0.008264442853494036,-0.008264442853494036,-0.008264442853494036,1.1388247675733398,1.0851856757887335,10851.856757887335,11388.247675733399
2016-12-29,194.34094581882297,194.6959017213535,193.78687378980035,194.22840881347656,48696100,193.8958480834961,188.98374053955078,0.9090279315531404,1.144737134912585,0.005893767765002445,1.0,1,1.0,0.0,0.0,-0.00022290658085721837,-0.00022290658085721837,-0.00022290658085721837,-0.00022290658085721837,1.1385709160382045,1.084943780760148,10849.43780760148,11385.709160382045
2016-12-30,194.55743840029652,194.64401754724753,192.8259611422613,193.5185546875,108998300,194.12295532226562,189.16564239501952,1.8180564049862369,1.234513037589072,0.006379300628730942,1.0,1,1.0,0.0,0.0,-0.003654738924717571,-0.003654738924717571,-0.003654738924717571,-0.003654738924717571,1.1344097365928083,1.0809785944934738,10809.785944934738,11344.097365928083
2017-01-03,194.82581936358508,195.50976029257785,193.82157257247457,194.9989776611328,91366500,194.41935348510742,189.38403778076173,1.9912056050778517,1.3354053799209094,0.006848268621395354,1.0,1,1.0,0.0,0.0,0.0076500311612157645,0.0076500311612157645,0.0076500311612157645,0.0076500311612157645,1.1430880064273299,1.089248114425956,10892.48114425956,11430.880064273299
2017-01-04,195.327927537461,196.3062163267695,195.31927490759983,196.15904235839844,78744400,194.7169502258301,189.62391235351564,1.3072386656366746,1.3316498180163447,0.006788623160095332,1.0,1,1.0,0.0,0.0,0.005949080919191108,0.005949080919191108,0.005949080919191108,0.005949080919191108,1.1498883294753228,1.0957281395997525,10957.281395997525,11498.883294753228
2017-01-05,195.89063681593333,196.15901361364263,195.20669606359027,196.003173828125,78379000,194.97663116455078,189.8450064086914,0.9523462948081658,1.281076014921921,0.006535996279556653,1.0,1,1.0,0.0,0.0,-0.0007946028304351982,-0.0007946028304351982,-0.0007946028304351982,-0.0007946028304351982,1.1489746249540373,1.094857470918639,10948.574709186389,11489.746249540374
2017-01-06,196.1157738852922,197.17197608733392,195.57035431256415,196.70448303222656,71559900,195.1465805053711,190.09252105712892,1.601621774769768,1.3238154495683006,0.006729970914549094,1.0,1,1.0,0.0,0.0,0.0035780502448217177,0.0035780502448217177,0.0035780502448217177,0.0035780502448217177,1.153085713892148,1.0987749259605042,10987.749259605042,11530.85713892148
2017-01-09,196.44472494414632,196.58324627368603,196.02050832622643,196.05514526367188,46939700,195.26039352416993,190.33445098876953,0.6839747060001287,1.2385033504258776,0.0063171173026866055,1.0,1,1.0,0.0,0.0,-0.0033010827132410325,-0.0033010827132410325,-0.0033010827132410325,-0.0033010827132410325,1.1492792825751335,1.0951477790466733,10951.477790466733,11492.792825751334
2017-01-10,196.07245052227356,196.91221791869148,195.66555237307637,196.05514526367188,63771900,195.31568069458007,190.58619201660156,1.2466655456151159,1.239591643117776,0.006322668254641653,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1492792825751335,1.0951477790466733,10951.477790466733,11492.792825751334
2017-01-11,195.96854073601835,196.60919189453125,195.30191848284733,196.60919189453125,74650000,195.40985794067382,190.85985870361327,1.3072734116839229,1.2486158789265955,0.006350750272125635,1.0,1,1.0,0.0,0.0,0.002825973427599937,0.002825973427599937,0.002825973427599937,0.002825973427599937,1.1525271152885819,1.0982426375695542,10982.426375695542,11525.271152885818
2017-01-12,196.08982784437697,196.30626253294687,194.75659597524103,196.1157989501953,72113200,195.41438751220704,191.12348419189453,1.8525959192902235,1.3291465509750793,0.00677735581778714,1.0,1,1.0,0.0,0.0,-0.0025095110741343296,-0.0025095110741343296,-0.0025095110741343296,-0.0025095110741343296,1.1496348357295252,1.095486585508487,10954.86585508487,11496.348357295252
2017-01-13,196.28887532353392,196.8689185005697,196.2542515979421,196.56591796875,62717900,195.5223258972168,191.4226208496094,0.7531195503743788,1.252342950894986,0.006371109314556164,1.0,1,1.0,0.0,0.0,0.0022951695934960714,0.0022951695934960714,0.0022951695934960714,0.0022951695934960714,1.1522734426481154,1.0980009130096289,10980.009130096289,11522.734426481155
2017-01-17,195.92534004002397,196.33223832104952,195.4838180204565,195.87339782714844,61240800,195.5556182861328,191.72976776123048,1.0820999482934894,1.2296438838814532,0.0062777482676160635,1.0,1,1.0,0.0,0.0,-0.0035230936713640526,-0.0035230936713640526,-0.0035230936713640526,-0.0035230936713640526,1.148213875374641,1.0941325529418526,10941.325529418526,11482.138753746409
2017-01-18,196.12441771823396,196.3495182099597,195.57034553956885,196.3062286376953,54793300,195.62964096069337,192.06209716796874,0.7791726703908637,1.1695810554160413,0.005957941648273583,1.0,1,1.0,0.0,0.0,0.002209747803164408,0.002209747803164408,0.002209747803164408,0.002209747803164408,1.150751138463313,1.0965503099470866,10965.503099470865,11507.51138463313
2017-01-19,196.38414056572665,196.5226619119531,195.1461407104001,195.5790100097656,66608800,195.64609146118164,192.3838412475586,1.376521201553004,1.1971730749009697,0.006121173610814335,1.0,1,1.0,0.0,0.0,-0.0037045112270578384,-0.0037045112270578384,-0.0037045112270578384,-0.0037045112270578384,1.146488167951326,1.092488127012854,10924.881270128539,11464.881679513259
2017-01-20,196.26292470618137,196.79102574487473,195.63093926975216,196.2975616455078,129168600,195.6608108520508,192.6407748413086,1.2120157351091336,1.1991520962620583,0.0061088486591983114,1.0,1,1.0,0.0,0.0,0.003673971126586295,0.003673971126586295,0.003673971126586295,0.003673971126586295,1.150700332377352,1.0965018968476374,10965.018968476374,11507.003323773519
2017-01-23,196.29756948118217,196.3581643122396,195.024932717631,195.78677368164065,75061600,195.67725830078126,192.87096740722657,1.3332315946086055,1.2170293627082647,0.006216095907924898,1.0,1,1.0,0.0,0.0,-0.002602110589583262,-0.002602110589583262,-0.002602110589583262,-0.002602110589583262,1.1477060828570358,1.093648677650352,10936.48677650352,11477.060828570358
2017-01-24,196.0031869939855,197.45763451266137,195.8906499742346,197.0420837402344,95555300,195.77335433959962,193.0871908569336,1.6708608310207183,1.2775402251499253,0.006483590717778539,1.0,1,1.0,0.0,0.0,0.00641161828753023,0.00641161828753023,0.00641161828753023,0.00641161828753023,1.1550647361665916,1.1006607355121083,11006.607355121083,11550.647361665915
2017-01-25,197.9944332540477,198.7476348876953,197.8299407914106,198.7476348876953,84437700,195.9404441833496,193.32823028564454,1.705551147460909,1.334608348124723,0.006715090465749991,1.0,1,1.0,0.0,0.0,0.0086557709657058,0.0086557709657058,0.0086557709657058,0.0086557709657058,1.165062711973413,1.1101878027496463,11101.878027496463,11650.62711973413
2017-01-26,198.6004202693559,198.86881031930895,198.26278275954883,198.53982543945312,59970700,196.07290344238282,193.57372131347657,0.6060275597601219,1.237464243009443,0.006232826286969921,1.0,1,1.0,0.0,0.0,-0.0010455945720290183,-0.0010455945720290183,-0.0010455945720290183,-0.0010455945720290183,1.1638445287257002,1.1090269964091586,11090.269964091585,11638.445287257002
2017-01-27,198.6177596824782,198.76493366790024,198.0463690025172,198.22817993164065,59711100,196.27072677612304,193.81005310058595,0.7185646653830418,1.168277632659256,0.005893600158474637,1.0,1,1.0,0.0,0.0,-0.0015696876287800698,-0.0015696876287800698,-0.0015696876287800698,-0.0015696876287800698,1.162017656367136,1.107286170452912,11072.86170452912,11620.17656367136
2017-01-30,197.5355634885409,197.56153458824696,196.0118683952572,196.99880981445312,79737300,196.40924682617188,193.99270690917967,2.2163115363834436,1.3080154864891478,0.006639712634411983,1.0,1,1.0,0.0,0.0,-0.006201792891462166,-0.006201792891462166,-0.006201792891462166,-0.006201792891462166,1.1548110635261248,1.1004190109521828,11004.190109521827,11548.110635261248
2017-01-31,196.50537791038417,197.04214491863576,195.93400037468885,196.9815368652344,75880800,196.5823959350586,194.18207397460938,1.1081445439469064,1.2813660274835157,0.0065050057374675,1.0,1,1.0,0.0,0.0,-8.768047499874143e-05,-8.768047499874143e-05,-8.768047499874143e-05,-8.768047499874143e-05,1.154709809143541,1.1003225256906048,11003.22525690605,11547.098091435411
2017-02-01,196.98145866205115,197.89913925973156,196.47067617241692,197.0593719482422,79117700,196.68541564941407,194.35371795654297,1.4284630873146398,1.3009789687943323,0.006601964453312251,1.0,1,1.0,0.0,0.0,0.0003951389772181013,0.0003951389772181013,0.0003951389772181013,0.0003951389772181013,1.1551660799965098,1.1007573060080162,11007.573060080162,11551.660799965097
2017-02-02,197.05938606433443,197.47495004069447,196.366805857309,197.1892547607422,69657600,196.73692626953124,194.5363934326172,1.1081441833854626,1.2752676640731497,0.006467226957272516,1.0,1,1.0,0.0,0.0,0.0006591049753985612,0.0006591049753985612,0.0006591049753985612,0.0006591049753985612,1.1559274557072472,1.1014828206251124,11014.828206251124,11559.274557072473
2017-02-03,198.09833308360768,198.73031862750616,197.78666662727952,198.5485076904297,80563200,196.86419296264648,194.7178515625,1.5410638667639773,1.31070715776526,0.006601445525890689,1.0,1,1.0,0.0,0.0,0.006893138935672338,0.006893138935672338,0.006893138935672338,0.006893138935672338,1.1638954242589954,1.1090754947429375,11090.754947429376,11638.954242589954
2017-02-06,198.14156976559303,198.5398152950767,197.8558744703351,198.19351196289065,57790100,196.9386444091797,194.8848092651367,0.6926332200945922,1.228297299409171,0.0061974647264899105,1.0,1,1.0,0.0,0.0,-0.0017879546498155152,-0.0017879546498155152,-0.0017879546498155152,-0.0017879546498155152,1.1618144320232926,1.1070925180551154,11070.925180551154,11618.144320232926
2017-02-07,198.58307544140695,198.82548113296244,198.0116849355465,198.2021484375,57931200,197.0459945678711,195.049873046875,0.8137961974159396,1.1730304858100735,0.005918354039335606,1.0,1,1.0,0.0,0.0,4.3575970392728536e-05,4.3575970392728536e-05,4.3575970392728536e-05,4.3575970392728536e-05,1.1618650592145843,1.1071407606859043,11071.407606859042,11618.650592145843
2017-02-08,198.20214413364337,198.591723757318,197.65672473442737,198.4618682861328,51566200,197.16633071899415,195.20601684570312,0.9349990228906222,1.1412929574208133,0.005750691391130874,1.0,1,1.0,0.0,0.0,0.0013103785739976281,0.0013103785739976281,0.0013103785739976281,0.0013103785739976281,1.1633875422940556,1.1085915342171064,11085.915342171063,11633.875422940557
2017-02-09,198.4618926317352,199.94229802532615,198.4618926317352,199.63929748535156,65955200,197.31783599853514,195.4036114501953,1.4804297391933403,1.1865111949904836,0.005943274745682489,1.0,1,1.0,0.0,0.0,0.005932772927045082,0.005932772927045082,0.005932772927045082,0.005932772927045082,1.1702896564086394,1.115168556058461,11151.68556058461,11702.896564086393
2017-02-10,199.985602125039,200.6522244976232,199.6566172536117,200.4271240234375,66015900,197.53340225219728,195.60956115722655,1.012927012271632,1.1633666372946367,0.005804437113803994,1.0,1,1.0,0.0,0.0,0.003946249801563884,0.003946249801563884,0.003946249801563884,0.003946249801563884,1.1749079117330141,1.119569289751517,11195.69289751517,11749.07911733014
2017-02-13,200.9206283276565,201.7777143504287,200.8946572248564,201.5179901123047,55182100,197.781005859375,195.8464501953125,1.3505903269912096,1.1883297959208465,0.005896891861905718,1.0,1,1.0,0.0,0.0,0.005442706890009585,0.005442706890009585,0.005442706890009585,0.005442706890009585,1.1813025911193302,1.1256627772386907,11256.627772386906,11813.025911193303
2017-02-14,201.3361785833524,202.3317859581774,200.98988840696663,202.3231201171875,71109000,198.10349197387694,196.11338439941406,1.3418975512107636,1.2088054966261688,0.005974628583851499,1.0,1,1.0,0.0,0.0,0.003995325699874819,0.003995325699874819,0.003995325699874819,0.003995325699874819,1.186022279720958,1.130160166661985,11301.60166661985,11860.22279720958
2017-02-15,202.1066662256873,203.5697665204438,202.0547240251836,203.3793029785156,86785800,198.45714569091797,196.39955017089844,1.515042495260218,1.249637096444042,0.00614436709214236,1.0,1,1.0,0.0,0.0,0.00522027764655042,0.00522027764655042,0.00522027764655042,0.00522027764655042,1.192213645316096,1.1360599165170322,11360.599165170323,11922.136453160962
2017-02-16,203.40523185329255,203.58704272743492,202.45292755146536,203.20611572265625,84722400,198.8385009765625,196.65953033447266,1.134115175969555,1.2342341737141105,0.0060738042717112025,1.0,1,1.0,0.0,0.0,-0.0008515480844067946,-0.0008515480844067946,-0.0008515480844067946,-0.0008515480844067946,1.1911984180702235,1.1350925068713509,11350.925068713508,11911.984180702235
2017-02-17,202.5395325733972,203.52647399902344,202.5222141034397,203.52647399902344,77204100,199.19994659423827,196.91386871337892,1.0042598955837434,1.2035709366300615,0.005913584178910487,1.0,1,1.0,0.0,0.0,0.0015765188721210688,0.0015765188721210688,0.0015765188721210688,0.0015765188721210688,1.193076364856752,1.1368820016300367,11368.820016300368,11930.76364856752
2017-02-21,203.8987578954206,204.91167046785708,203.8900920549793,204.738525390625,88946100,199.6475341796875,197.142529296875,1.385196468833641,1.2277876742572056,0.005996857073746542,1.0,1,1.0,0.0,0.0,0.005955251755638269,0.005955251755638269,0.005955251755638269,0.005955251755638269,1.2001814349731756,1.1436524201661975,11436.524201661976,12001.814349731756
2017-02-22,204.33161439486557,204.78178892544693,204.16712195825545,204.55670166015625,62115200,200.02326507568358,197.35808563232422,0.6146669671914822,1.1460382466484424,0.005602545589302826,1.0,1,1.0,0.0,0.0,-0.0008880777573339049,-0.0008880777573339049,-0.0008880777573339049,-0.0008880777573339049,1.199115580536011,1.142636767889727,11426.36767889727,11991.15580536011
2017-02-23,205.0761633027595,205.09346856342964,203.93338201264496,204.6952362060547,74615900,200.32064514160157,197.55300231933595,1.1600865507846834,1.147911353866608,0.00560790458606996,1.0,1,1.0,0.0,0.0,0.0006772427633712219,0.0006772427633712219,0.0006772427633712219,0.0006772427633712219,1.1999276728853747,1.1434106103719421,11434.106103719421,11999.276728853747
2017-02-24,203.84679655351272,204.99821715355117,203.80350698573864,204.95494079589844,82381600,200.64140090942382,197.7575881958008,1.1947101678125307,1.1541511957260644,0.0056312435857567835,1.0,1,1.0,0.0,0.0,0.0012687378302360663,0.0012687378302360663,0.0012687378302360663,0.0012687378302360663,1.2014500665175116,1.1448612986688143,11448.612986688142,12014.500665175116
2017-02-27,204.86838560705692,205.4484288946902,204.6173272208156,205.27528381347656,56515400,200.99375610351564,197.9425897216797,0.8311016738745991,1.111077926145869,0.005412623992060585,1.0,1,1.0,0.0,0.0,0.001562992413523423,0.001562992413523423,0.001562992413523423,0.001562992413523423,1.2033279238567056,1.1466507081931703,11466.507081931702,12033.279238567056
2017-02-28,204.89432119866697,205.1367269123795,204.3315964797173,204.72117614746097,96961900,201.379874420166,198.1488702392578,0.9436873337592715,1.0887591804943226,0.00531825383667241,1.0,1,1.0,0.0,0.0,-0.0026993394222710743,-0.0026993394222710743,-0.0026993394222710743,-0.0026993394222710743,1.2000797333539197,1.1435555087329694,11435.555087329694,12000.797333539196
2017-03-01,206.3834007452949,208.05428292165232,206.36608227643924,207.58677673339844,149158200,201.9101364135742,198.39645477294923,3.33310677419135,1.388005526320593,0.006686387004810014,1.0,1,1.0,0.0,0.0,0.013997577778047665,0.013997577778047665,0.013997577778047665,0.013997577778047665,1.2168779427613998,1.159562515909974,11595.62515909974,12168.779427613998
2017-03-02,207.39635334449835,207.40501918566383,206.2276140679158,206.2795562744141,70246000,202.37114562988282,198.6255303955078,1.3591626654826428,1.3841598115421998,0.006710116293351191,1.0,1,1.0,0.0,0.0,-0.006297224127446266,-0.006297224127446266,-0.006297224127446266,-0.006297224127446266,1.2092149896200857,1.1522604908575034,11522.604908575033,12092.149896200857
2017-03-03,206.1929281771876,206.57385521458173,205.81200113979344,206.40936279296875,81974300,202.83215103149413,198.8487176513672,0.7618540747882889,1.301185713308345,0.006303908387205532,1.0,1,1.0,0.0,0.0,0.0006292747613920735,0.0006292747613920735,0.0006292747613920735,0.0006292747613920735,1.2099759180941505,1.1529855793029493,11529.855793029494,12099.759180941504
2017-03-06,205.6128821060068,206.14963571837137,205.18866550938688,205.7946929931641,55391500,203.19446029663087,199.04454803466797,1.2206972835818704,1.2904539226781484,0.006270588924861214,1.0,1,1.0,0.0,0.0,-0.002977916270305969,-0.002977916270305969,-0.002977916270305969,-0.002977916270305969,1.2063727111209794,1.149552084786915,11495.52084786915,12063.727111209795
2017-03-07,205.49173542568047,205.846691458041,204.9722869290493,205.18006896972656,65103700,203.54378814697264,199.23899291992188,0.874404528991704,1.2349806701866226,0.006019008943645684,1.0,1,1.0,0.0,0.0,-0.0029865883055494313,-0.0029865883055494313,-0.0029865883055494313,-0.0029865883055494313,1.2027697724898117,1.1461188459738705,11461.188459738705,12027.697724898117
2017-03-08,205.4743318466867,205.73405598742593,204.6605357037592,204.7990570068359,78168800,203.87363357543944,199.43257080078126,1.0735202836667384,1.213452618650638,0.005925088896332832,1.0,1,1.0,0.0,0.0,-0.0018569638113674625,-0.0018569638113674625,-0.0018569638113674625,-0.0018569638113674625,1.2005362725488915,1.1439905447533707,11439.905447533707,12005.362725488914
2017-03-09,204.9203165492172,205.38782277393793,204.08921492101496,205.058837890625,90683900,204.20348205566407,199.62563079833984,1.29860785292297,1.224806649886949,0.005972952263292551,1.0,1,1.0,0.0,0.0,0.0012684671872313924,0.0012684671872313924,0.0012684671872313924,0.0012684671872313924,1.2020591134177008,1.1454416592218932,11454.416592218933,12020.591134177008
2017-03-10,206.01977997673723,206.06306954125571,204.8250566886528,205.77737426757812,81991700,204.5103858947754,199.82336547851563,1.2380128526029068,1.2265674769157433,0.005960652774783699,1.0,1,1.0,0.0,0.0,0.0035040497856346775,0.0035040497856346775,0.0035040497856346775,0.0035040497856346775,1.2062711883963924,1.1494553438223467,11494.553438223467,12062.711883963924
2017-03-13,205.7167636864556,205.92454566749777,205.38779206245576,205.8812561035156,57256800,204.7830924987793,200.0555563354492,0.5367536050420085,1.1345922939992454,0.005510906215905253,1.0,1,1.0,0.0,0.0,0.0005048263265445829,0.0005048263265445829,0.0005048263265445829,0.0005048263265445829,1.206880145849247,1.1500356191410956,11500.356191410956,12068.801458492471
2017-03-14,205.33589637724037,205.3878517952012,204.4788235276852,205.0934906005859,59880800,204.96186752319335,200.2728579711914,1.402432575830403,1.1703043315767332,0.0057061992955001655,1.0,1,1.0,0.0,0.0,-0.00382630997031419,-0.00382630997031419,-0.00382630997031419,-0.00382630997031419,1.2022622483142098,1.1456352263853595,11456.352263853596,12022.622483142099
2017-03-15,205.66481869442677,207.29241116513683,205.43106562020097,206.86819458007812,96081800,205.1891212463379,200.53985076904297,2.1989205645509173,1.3074531626399577,0.006320223199578638,1.0,1,1.0,0.0,0.0,0.008653146300720005,0.008653146300720005,0.008653146300720005,0.008653146300720005,1.2126655994407052,1.1555485756065305,11555.485756065305,12126.655994407052
2017-03-16,207.00670786747423,207.08462115248665,206.1323168453896,206.46128845214844,78344000,205.34322052001954,200.76909698486327,0.9523043070970516,1.2600999819009036,0.006103323249350723,1.0,1,1.0,0.0,0.0,-0.00196698254536265,-0.00196698254536265,-0.00196698254536265,-0.00196698254536265,1.2102803073732435,1.1532756317279937,11532.756317279938,12102.803073732435
2017-03-17,206.72478419592943,206.9160763299892,206.09873962402344,206.09873962402344,89002100,205.48785171508788,200.96789093017577,0.8173367059657721,1.2010648784428861,0.005827618745432088,1.0,1,1.0,0.0,0.0,-0.0017560135890027917,-0.0017560135890027917,-0.0017560135890027917,-0.0017560135890027917,1.2081550387069937,1.1512504640468135,11512.504640468136,12081.550387069938
2017-03-20,206.0987471636798,206.38568537526632,205.4814061092052,205.8726806640625,52537000,205.60516204833985,201.16528106689452,0.9042792660611099,1.1614934634586493,0.005641804729564595,1.0,1,1.0,0.0,0.0,-0.0010968478525066327,-0.0010968478525066327,-0.0010968478525066327,-0.0010968478525066327,1.206829876447293,1.1499877174476265,11499.877174476265,12068.29876447293
2017-03-21,206.48129211049152,206.6030222436481,203.0989191953664,203.22933959960935,131809300,205.52970275878906,201.29577819824217,3.5041030482817064,1.4738414081017237,0.0072521094198573915,1.0,1,1.0,0.0,0.0,-0.012839688374031932,-0.012839688374031932,-0.012839688374031932,-0.012839688374031932,1.191334556913238,1.1352222335216346,11352.222335216347,11913.345569132382
2017-03-22,203.26416835223256,203.9945492989739,202.63812374999932,203.7076110839844,97569200,205.48724822998048,201.44882751464843,1.3564255489745847,1.4581859602181053,0.0071582301341550055,1.0,1,1.0,0.0,0.0,0.0023533584536432617,0.0023533584536432617,0.0023533584536432617,0.0023533584536432617,1.1941381941638671,1.1378938183616565,11378.938183616565,11941.38194163867
2017-03-23,203.70761060394116,204.629283691837,203.11635362966535,203.490234375,100410300,205.42699813842773,201.597529296875,1.5129300621716482,1.465485173811911,0.0072017469453165795,1.0,1,1.0,0.0,0.0,-0.0010671015571175335,-0.0010671015571175335,-0.0010671015571175335,-0.0010671015571175335,1.1928639274374613,1.1366795700962484,11366.795700962484,11928.639274374613
2017-03-24,203.79458405442713,204.36844726516756,202.55988855920796,203.34243774414065,112504900,205.34637298583985,201.7321942138672,1.808558705959598,1.5112283114316027,0.007431937613205628,1.0,1,1.0,0.0,0.0,-0.0007263082246343755,-0.0007263082246343755,-0.0007263082246343755,-0.0007263082246343755,1.1919975405560939,1.1358539903757137,11358.539903757137,11919.97540556094
2017-03-27,201.66427778976828,203.39459742608028,201.3860431033923,203.1337432861328,87454500,205.23929595947266,201.87255310058595,2.008554322687985,1.577538446265787,0.007766008841001257,1.0,1,1.0,0.0,0.0,-0.001026320232623723,-0.001026320232623723,-0.001026320232623723,-0.001026320232623723,1.1907741693629834,1.1346882404440848,11346.882404440848,11907.741693629834
2017-03-28,202.82937480863757,205.0379110147874,202.71633494658943,204.6118621826172,93483900,205.23383026123048,202.03347198486327,2.3215760681979702,1.6767434625234114,0.008194751978880426,1.0,1,1.0,0.0,0.0,0.007276579816689166,0.007276579816689166,0.007276579816689166,0.007276579816689166,1.199438932650005,1.1429448899927348,11429.448899927347,11994.38932650005
2017-03-29,204.32492935597224,205.0379163636101,204.0988496259782,204.8031463623047,61950400,205.0946487426758,202.2120669555664,0.9390667376318902,1.5783865658712086,0.007706847252624634,1.0,1,1.0,0.0,0.0,0.000934863588293755,0.000934863588293755,0.000934863588293755,0.000934863588293755,1.2005602444345214,1.1440133875538154,11440.133875538155,12005.602444345213
2017-03-30,204.74231988790189,205.65530268652503,204.5684215614003,205.4553070068359,56737900,205.05343627929688,202.39504852294922,1.0868811251247337,1.512852507105012,0.007363414112513903,1.0,1,1.0,0.0,0.0,0.0031843292259656764,0.0031843292259656764,0.0031843292259656764,0.0031843292259656764,1.2043832235084067,1.147656302818699,11476.56302818699,12043.832235084066
2017-03-31,205.11619199361945,205.64659049106064,204.9248998622412,204.97708129882812,73733100,204.98182220458983,202.58300994873048,0.7216906288194309,1.4073642566669347,0.006865959100155168,1.0,1,1.0,0.0,0.0,-0.0023276386235759894,-0.0023276386235759894,-0.0023276386235759894,-0.0023276386235759894,1.2015798545997816,1.1449849736816677,11449.849736816677,12015.798545997815
