Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,MA_50,MA_200,signal,crossover
2017-12-14,234.52672216706637,234.6408770191753,233.2183896554779,233.2710723876953,100666700,0.0,0.0,0.0,227.44974700927733,215.32784271240234,1,0.0
2017-12-15,234.27813186023835,235.68141441656053,234.22517983425556,235.21365356445312,144610300,1.351,0.0,0.0,227.6817761230469,215.47186416625976,1,0.0
2017-12-18,236.6169225869708,237.05820740084656,236.5110185410626,236.70518493652344,83653600,0.0,0.0,0.0,227.94872924804687,215.62641662597656,1,0.0
2017-12-19,236.95233731906825,236.9964550332245,235.72555243238335,235.79617309570312,82382900,0.0,0.0,0.0,228.2048776245117,215.77949714660645,1,0.0
2017-12-20,236.76687802338935,236.81983003151183,235.37243025303087,235.67250061035156,76751500,0.0,0.0,0.0,228.44678619384766,215.93386436462401,1,0.0
2017-12-21,236.2991428149807,236.87283452131612,235.91081009094583,236.15792846679688,67032300,0.0,0.0,0.0,228.69137908935548,216.08935981750489,1,0.0
2017-12-22,236.17563469843617,236.21094502457504,235.557825193498,236.09620666503903,78720900,0.0,0.0,0.0,228.94141143798828,216.2409539794922,1,0.0
2017-12-26,235.69017856015367,236.03439359978353,235.54899113936028,235.81375122070312,45244400,0.0,0.0,0.0,229.1803500366211,216.39061645507812,1,0.0
2017-12-27,235.98149511910177,236.2903999066704,235.6549486334027,235.9285430908203,57751000,0.0,0.0,0.0,229.41561401367187,216.5447917175293,1,0.0
2017-12-28,236.4316090613172,236.458085074872,236.0432762399199,236.4139404296875,45116100,0.0,0.0,0.0,229.65742401123046,216.69252044677734,1,0.0
2017-12-29,236.9963637100738,237.01400540216005,235.3283215229081,235.5224609375,96007400,0.0,0.0,0.0,229.87701385498048,216.8378263092041,1,0.0
2018-01-02,236.38743817258023,237.24353176099643,235.99910539429536,237.20822143554688,86655700,0.0,0.0,0.0,230.12909088134765,216.99337371826172,1,0.0
2018-01-03,237.3758990050161,238.85863632113313,237.3758990050161,238.7085876464844,90070400,0.0,0.0,0.0,230.38799346923827,217.15755325317383,1,0.0
2018-01-04,239.35292230864192,240.20018171063953,238.7704230529277,239.7147521972656,80636400,0.0,0.0,0.0,230.68458099365233,217.3399803161621,1,0.0
2018-01-05,240.509053246363,241.43574056410353,240.01481641904977,241.31219482421875,83524000,0.0,0.0,0.0,231.0052133178711,217.5280032348633,1,0.0
2018-01-08,241.2151127619243,241.91235033811415,240.9238766236564,241.7534942626953,57319200,0.0,0.0,0.0,231.3569763183594,217.71931953430175,1,0.0
2018-01-09,242.17705600864397,242.92724544128825,241.8946273154796,242.30062866210935,57254000,0.0,0.0,0.0,231.71388580322267,217.9141104888916,1,0.0
2018-01-10,241.54159893061745,242.19471863411124,240.87086446832592,241.929931640625,69574300,0.0,0.0,0.0,232.02667755126953,218.10809143066408,1,0.0
2018-01-11,242.48599809071715,243.6951141357422,242.3183077116669,243.6951141357422,62361500,0.0,0.0,0.0,232.39163116455077,218.30350769042968,1,0.0
2018-01-12,243.95992840853063,245.45144642286328,243.65983100860475,245.2837829589844,90816100,0.0,0.0,0.0,232.7813345336914,218.5059108734131,1,0.0
2018-01-16,246.5458171475204,247.19891001678477,243.7480597326887,244.44529724121097,106555100,0.0,0.0,0.0,233.1482974243164,218.70086082458496,1,0.0
2018-01-17,245.3808508074414,247.16363189211833,244.44532908703877,246.7752990722656,113258800,0.0,0.0,0.0,233.5601055908203,218.90985191345214,1,0.0
2018-01-18,246.66057459825356,247.08419079105383,245.8662403689767,246.36050415039065,100728000,0.0,0.0,0.0,233.94851348876952,219.1185516357422,1,0.0
2018-01-19,246.9429570529892,247.48133850097656,246.36048483355972,247.48133850097656,140920100,0.0,0.0,0.0,234.35231262207031,219.33220336914061,1,0.0
2018-01-22,247.2695559570102,249.49362182617188,247.21657699770483,249.49362182617188,91322400,0.0,0.0,0.0,234.79951934814454,219.5589598083496,1,0.0
2018-01-23,249.5376267714659,250.31429203845664,249.21108045099865,250.02305603027344,97084700,0.0,0.0,0.0,235.2495883178711,219.78549407958985,1,0.0
2018-01-24,250.6674264532183,251.267594294925,248.74343104844897,249.9260711669922,134816100,0.0,0.0,0.0,235.71422454833984,220.0125866699219,1,0.0
2018-01-25,250.79080739451985,250.8878770551492,249.23747735350463,250.0317840576172,84587300,0.0,0.0,0.0,236.18238037109376,220.23959915161132,1,0.0
2018-01-26,250.8704281134656,252.97094823259775,250.6144753682726,252.9268035888672,107743100,0.0,0.0,0.0,236.7042221069336,220.48230415344239,1,0.0
2018-01-29,252.3530898008842,252.79437454936289,251.09102188436725,251.2498779296875,90118300,0.0,0.0,0.0,237.2030615234375,220.7211023712158,1,0.0
2018-01-30,249.41416097833024,251.3028458154768,248.19621068618977,248.6728057861328,131796400,0.0,0.0,0.0,237.6730142211914,220.95362335205078,1,0.0
2018-01-31,249.52887341924057,250.0319175422891,247.71958986375583,248.79632568359375,108364800,0.0,0.0,0.0,238.10715301513673,221.17780586242677,1,0.0
2018-02-01,248.06391525799447,249.8202206481132,247.71970008676217,248.51400756835935,90102500,0.0,0.0,0.0,238.5489929199219,221.40362030029297,1,0.0
2018-02-02,247.1901266852589,247.32253369645537,243.06854098644752,243.10385131835935,173174800,0.0,0.0,0.0,238.87490203857422,221.60425354003905,1,0.0
2018-02-05,241.33866417280788,243.4568257933746,232.3893956385142,232.93658447265625,294681800,0.0,0.0,0.0,238.96778656005858,221.74579002380372,1,0.0
2018-02-06,229.41509439800924,238.02898045123828,228.32071694936752,237.52590942382812,355026800,0.0,0.0,0.0,239.1564971923828,221.91353370666505,1,0.0
2018-02-07,236.96990178783267,240.3766070007274,236.15792602763267,236.2373809814453,167376100,0.0,0.0,0.0,239.3088998413086,222.06361831665038,1,0.0
2018-02-08,236.537480302161,236.67869466616017,227.34109348412244,227.37640380859375,246449500,0.0,0.0,0.0,239.2863656616211,222.16339828491212,1,0.0
2018-02-09,230.17412171031333,232.6541399247731,223.21948299983993,230.79193115234375,283565300,0.0,0.0,0.0,239.2857794189453,222.28090797424318,1,0.0
2018-02-12,232.84832629648855,235.65491810122617,230.9331653426996,234.18101501464844,143736000,0.0,0.0,0.0,239.3557861328125,222.4144937133789,1,0.0
2018-02-13,232.97187374838228,235.3106775542343,232.38937464192568,234.76348876953125,81223600,0.0,0.0,0.0,239.3970489501953,222.55325248718262,1,0.0
2018-02-14,233.2719043834366,238.29372617494488,233.2630700710332,237.9318695068359,120735700,0.0,0.0,0.0,239.51133850097656,222.70524482727052,1,0.0
2018-02-15,239.67941257683572,240.97679085706943,237.2082017443558,240.96795654296875,111200300,0.0,0.0,0.0,239.69196868896483,222.8720262145996,1,0.0
2018-02-16,240.34137883112467,242.9890878392804,240.29723418732212,241.03858947753903,160420100,0.0,0.0,0.0,239.89069610595703,223.0404217529297,1,0.0
2018-02-20,240.08545747793943,241.53288485325655,238.73512678457277,239.52943420410156,86369700,0.0,0.0,0.0,240.05836212158204,223.20005401611328,1,0.0
2018-02-21,239.9706496410579,242.45950217793197,238.24082090503708,238.337890625,98883700,0.0,0.0,0.0,240.18762145996095,223.34964210510253,1,0.0
2018-02-22,239.2645836815774,240.9855779516238,237.9760398239113,238.6467742919922,110511300,0.0,0.0,0.0,240.29777069091796,223.50094802856447,1,0.0
2018-02-23,239.87362567704736,242.45071411132812,239.39703049880484,242.45071411132812,92766400,0.0,0.0,0.0,240.46994812011718,223.67223037719725,1,0.0
2018-02-26,243.52749535357748,245.3632557479811,242.9361886295137,245.2661590576172,86491400,0.0,0.0,0.0,240.69018188476562,223.8557202911377,1,0.0
2018-02-27,245.45143261392968,246.16633881013317,242.1417964239932,242.20358276367188,99099200,0.0,0.0,0.0,240.84968902587892,224.02602783203125,1,0.0
2018-02-28,243.30678498851844,243.7569041109928,239.43231838445777,239.75003051757812,121907800,0.0,0.0,0.0,240.97926818847657,224.1858066558838,1,0.0
2018-03-01,239.5382574836088,241.0915888521047,234.76355193585405,236.2639312744141,176855100,0.0,0.0,0.0,241.00027374267577,224.32241592407226,1,0.0
2018-03-02,234.5869843687881,238.04666898477697,233.72208341520553,237.4818115234375,139083200,0.0,0.0,0.0,241.01580627441408,224.46607139587402,1,0.0
2018-03-05,236.29032560229223,240.84438713964863,236.18439464515035,240.22657775878903,97307400,0.0,0.0,0.0,241.1044143676758,224.6419711303711,1,0.0
2018-03-06,241.20622011661473,241.2856750689986,239.33517719044437,240.83555603027344,79213200,0.0,0.0,0.0,241.20767547607423,224.81678550720216,1,0.0
2018-03-07,238.6644784248313,241.1003521582467,238.4703120392654,240.7473297119141,87063500,0.0,0.0,0.0,241.29946350097657,224.98446365356446,1,0.0
2018-03-08,241.426893577277,242.03586873144707,240.42961259393087,241.91232299804688,66901200,0.0,0.0,0.0,241.4157858276367,225.15270637512208,1,0.0
2018-03-09,243.32446169351465,246.1221923828125,243.0067226159625,246.1221923828125,113625300,0.0,0.0,0.0,241.6219546508789,225.33969413757325,1,0.0
2018-03-12,246.41340011494967,247.04001688016896,245.42489971089577,245.813232421875,71924800,0.0,0.0,0.0,241.8196484375,225.52270248413086,1,0.0
2018-03-13,246.97823706871617,247.4813081303732,243.61564954523217,244.22462463378903,91968900,0.0,0.0,0.0,241.97586212158203,225.69276824951172,1,0.0
2018-03-14,245.1866325932061,245.37196464819485,242.4153783467525,242.97137451171875,105895100,0.0,0.0,0.0,242.1248403930664,225.85678504943849,1,0.0
2018-03-15,243.4833459842273,244.1276046615094,242.2036090781912,242.70668029785156,83433000,0.0,0.0,0.0,242.2348095703125,226.0203914642334,1,0.0
2018-03-16,243.23557749561328,244.02422313128628,242.9165929969711,242.96975708007812,100343700,1.097,0.0,0.0,242.32003295898437,226.1855739593506,1,0.0
2018-03-19,242.21659945910983,243.14699809458727,238.02531666806877,239.6823272705078,109208400,0.0,0.0,0.0,242.3193844604492,226.32597213745117,1,0.0
2018-03-20,240.08112664058865,240.72799258315305,239.40767864787827,240.08999633789065,59757300,0.0,0.0,0.0,242.29494049072267,226.4648871612549,1,0.0
2018-03-21,240.04563572825745,242.1456984724284,239.4165092829428,239.6291656494141,78709600,0.0,0.0,0.0,242.25245391845704,226.60228034973144,1,0.0
2018-03-22,237.39617216009185,238.24682459421808,233.36438194913555,233.63909912109375,148785900,0.0,0.0,0.0,242.07922332763673,226.71311447143555,1,0.0
2018-03-23,234.08222262944645,234.41007694670787,228.464296663506,228.65924072265625,183534800,0.0,0.0,0.0,241.81380950927735,226.79709274291992,1,0.0
2018-03-26,232.27454165399485,235.19867524342604,229.86433669817697,234.9151153564453,141956100,0.0,0.0,0.0,241.6382095336914,226.9118288421631,1,0.0
2018-03-27,235.8544470643916,236.38608813188492,229.35928592496063,230.91883850097656,129941400,0.0,0.0,0.0,241.35091064453124,227.00819198608397,1,0.0
2018-03-28,231.05170861096565,232.72645880778725,229.128850278514,230.23648071289065,146452300,0.0,0.0,0.0,241.06673431396484,227.10136093139647,1,0.0
2018-03-29,231.379584333698,235.0480696523385,230.2453717454646,233.17837524414065,111601600,0.0,0.0,0.0,240.79479583740235,227.2040657043457,1,0.0
2018-04-02,232.6466925096968,233.16064818985345,225.6641992387949,228.14529418945312,186286300,0.0,0.0,0.0,240.43049163818358,227.28295272827148,1,0.0
2018-04-03,229.3857740003262,231.54787026154523,227.58698368089216,231.06936645507812,119956900,0.0,0.0,0.0,240.1022521972656,227.37850341796874,1,0.0
2018-04-04,227.50727326837983,234.25051384071205,227.3743630350943,233.54164123535156,123715300,0.0,0.0,0.0,239.7832125854492,227.4861840057373,1,0.0
2018-04-05,235.30502294632265,236.27090058152757,234.21513179314212,235.38479614257812,82652600,0.0,0.0,0.0,239.49044738769533,227.5942552947998,1,0.0
2018-04-06,233.41761973833164,234.91511121117597,228.61492226371996,230.13902282714844,179521200,0.0,0.0,0.0,239.09470642089843,227.6833065032959,1,0.0
2018-04-09,231.6011239847675,234.67590761700131,230.33400106634517,231.2732696533203,105442900,0.0,0.0,0.0,238.7195361328125,227.77829093933104,1,0.0
2018-04-10,234.17075495734375,235.7391767500302,233.02769997153587,234.95053100585935,103529000,0.0,0.0,0.0,238.36001068115235,227.89214218139648,1,0.0
2018-04-11,233.46192474306693,235.3847831679727,233.39104829023276,233.71890258789065,91140200,0.0,0.0,0.0,238.00939117431642,227.9985684967041,1,0.0
2018-04-12,235.04801842018043,236.5898311382817,234.87078675618375,235.6416931152344,68890500,0.0,0.0,0.0,237.74876892089844,228.11390968322755,1,0.0
2018-04-13,236.95313521756952,237.06833309406684,233.94038624610417,234.95053100585935,85079200,0.0,0.0,0.0,237.47185302734374,228.2343578338623,1,0.0
2018-04-16,236.58992160727516,237.65325791435117,235.76585084226232,236.88232421875,63405300,0.0,0.0,0.0,237.23921936035157,228.3550283050537,1,0.0
2018-04-17,238.6545314685708,240.01914007537113,238.1406027173622,239.4165954589844,64682000,0.0,0.0,0.0,237.16547424316406,228.49771949768066,1,0.0
2018-04-18,239.85960101956655,240.40011172086307,239.132988925118,239.59378051757812,57303900,0.0,0.0,0.0,237.2986181640625,228.63933059692383,1,0.0
2018-04-19,238.9380082514109,239.14182196620104,237.22783351998476,238.26458740234375,77655900,0.0,0.0,0.0,237.3133917236328,228.77250442504882,1,0.0
2018-04-20,238.19368765541063,238.4152137238407,235.35814316280317,236.24424743652344,99953100,0.0,0.0,0.0,237.31352905273437,228.89313011169435,1,0.0
2018-04-23,236.82027651931745,237.37852663195872,235.12781382798423,236.2088623046875,65558000,0.0,0.0,0.0,237.49017822265625,229.0232777404785,1,0.0
2018-04-24,237.23672076521405,237.45824684655548,231.52133704990155,233.02772521972656,112885500,0.0,0.0,0.0,237.5348941040039,229.13070419311524,1,0.0
2018-04-25,232.96567206996764,234.04672033876065,231.14029947472375,233.60366821289065,103840900,0.0,0.0,0.0,237.52334716796875,229.23987449645995,1,0.0
2018-04-26,234.63160084288285,236.8114101806165,234.18854862551967,235.9784698486328,67731900,0.0,0.0,0.0,237.54764678955078,229.3617050933838,1,0.0
2018-04-27,236.58983921256956,236.89111141824148,235.26068281249897,236.199951171875,57053600,0.0,0.0,0.0,237.51300842285156,229.47669219970703,1,0.0
2018-04-30,236.82024015591008,237.3784901828329,234.31254988286895,234.38345336914065,82182300,0.0,0.0,0.0,237.381318359375,229.5808056640625,1,0.0
2018-05-01,233.81635211960676,234.9062702126531,232.25679979949336,234.79994201660156,74203400,0.0,0.0,0.0,237.25654541015626,229.6820211791992,1,0.0
2018-05-02,234.60499210638935,235.42019295022632,232.83278343851632,233.22267150878903,86368900,0.0,0.0,0.0,237.13041015625,229.7754811859131,1,0.0
2018-05-03,232.3897251450331,233.3644182532607,229.54531083801865,232.70870971679688,136311500,0.0,0.0,0.0,237.01782653808593,229.86580337524413,1,0.0
2018-05-04,231.73396654541423,236.40375310495915,231.40611230975273,235.721435546875,91222100,0.0,0.0,0.0,236.9593197631836,229.96537887573243,1,0.0
2018-05-07,236.4923693709605,237.49364442920773,235.8011821160168,236.5189514160156,55304900,0.0,0.0,0.0,236.84068450927734,230.06846145629882,1,0.0
2018-05-08,236.14677574348863,236.8822303511844,234.9505296324971,236.5189514160156,67499200,0.0,0.0,0.0,236.66574035644533,230.17250511169433,1,0.0
2018-05-09,237.19244385748092,239.13301485772064,236.6696454523691,238.80516052246097,59666100,0.0,0.0,0.0,236.5977719116211,230.28824226379393,1,0.0
2018-05-10,239.5494675080028,241.3659978080897,239.4431393034633,241.03811645507812,72063900,0.0,0.0,0.0,236.6235336303711,230.41252296447755,1,0.0
2018-05-11,241.16216067052423,242.03939531467495,240.64820500940436,241.77357482910156,59871500,0.0,0.0,0.0,236.73372650146484,230.5404369354248,1,0.0
2018-05-14,242.2077785559908,242.86348717244783,241.33938649065405,241.8887939453125,54790600,0.0,0.0,0.0,236.82186614990235,230.66993194580078,1,0.0
2018-05-15,240.65708287905952,240.67479523144647,239.27476222361628,240.222900390625,87036100,0.0,0.0,0.0,236.82179260253906,230.79236450195313,1,0.0
2018-05-16,240.25836949899676,241.6938543570929,240.23176040585443,241.23306274414065,53942600,0.0,0.0,0.0,236.8297427368164,230.9204595184326,1,0.0
2018-05-17,240.96717153998785,242.11025349755755,240.24942932149725,241.0292053222656,56536400,0.0,0.0,0.0,236.83538024902344,231.04513221740723,1,0.0
2018-05-18,240.68367462698583,241.0469806787529,240.0722604230073,240.42669677734375,64368000,0.0,0.0,0.0,236.80566772460938,231.1662683868408,1,0.0
2018-05-21,241.9153903703682,242.77491278922597,241.52550223964332,242.234375,58025900,0.0,0.0,0.0,236.72791137695313,231.29853981018067,1,0.0
2018-05-22,242.7572361336969,243.0142140684912,241.23313496743975,241.5609893798828,52966400,0.0,0.0,0.0,236.6428665161133,231.42547821044923,1,0.0
2018-05-23,240.28496569498768,242.2521187382634,240.12544633555015,242.2255096435547,64694200,0.0,0.0,0.0,236.60288421630858,231.55372970581055,1,0.0
2018-05-24,241.82674884888,242.10143904249645,239.93934219858903,241.7292633056641,76043800,0.0,0.0,0.0,236.5780419921875,231.68216491699218,1,0.0
2018-05-25,241.15330505371097,241.7824316008058,240.64821905987307,241.15330505371097,56374800,0.0,0.0,0.0,236.54697448730468,231.80776397705077,1,0.0
2018-05-29,239.5228274890789,240.28489117345072,237.26327256417417,238.37974548339844,115908600,0.0,0.0,0.0,236.4551742553711,231.93474243164061,1,0.0
2018-05-30,239.6913214422128,242.00404173005325,239.62044496456411,241.5609893798828,69678400,0.0,0.0,0.0,236.49274749755858,232.07605415344239,1,0.0
2018-05-31,241.1533557265304,241.4546280383286,239.47863213421613,240.0811767578125,93519900,0.0,0.0,0.0,236.49257110595704,232.19939460754395,1,0.0
2018-06-01,241.38378094018785,242.73952002911884,241.3128774218638,242.4382476806641,71258400,0.0,0.0,0.0,236.54875274658204,232.33465148925782,1,0.0
2018-06-04,243.2622488359854,243.8470810065992,243.02301037418204,243.5901031494141,45385200,0.0,0.0,0.0,236.74777282714842,232.47378890991212,1,0.0
2018-06-05,243.72301253783957,244.14835239906947,242.95210601079128,243.767333984375,51135000,0.0,0.0,0.0,237.0499346923828,232.63063194274903,1,0.0
2018-06-06,244.37875893131545,245.91170235504237,243.75847498668077,245.8053741455078,62732200,0.0,0.0,0.0,237.26773986816406,232.79932540893554,1,0.0
2018-06-07,246.29271849126349,246.5851210326542,244.86607640524207,245.7787628173828,72969400,0.0,0.0,0.0,237.5649383544922,232.9670556640625,1,0.0
2018-06-08,245.31794895483577,246.5584894051272,245.149586996394,246.5053253173828,72139700,0.0,0.0,0.0,237.89031524658202,233.1273223876953,1,0.0
2018-06-11,246.72681698093015,247.5508872678832,246.61161912628623,246.83314514160156,58892500,0.0,0.0,0.0,238.16341064453124,233.29307258605957,1,0.0
2018-06-12,247.24966490721712,247.5154853624093,246.5053405909237,247.15220642089844,72329000,0.0,0.0,0.0,238.54354888916015,233.46290809631347,1,0.0
2018-06-13,247.3914400513479,247.64841784757283,246.1597422019896,246.36355590820312,79070600,0.0,0.0,0.0,238.84943267822266,233.62631034851074,1,0.0
2018-06-14,247.23199486664024,247.51552772011485,246.3901848782126,246.98388671875,77097600,0.0,0.0,0.0,239.11827758789062,233.79277046203615,1,0.0
2018-06-15,246.1970496555398,247.00702872944925,245.0844455149808,246.66879272460935,120041600,1.246,0.0,0.0,239.34395751953124,233.95643203735352,1,0.0
2018-06-18,245.2089967283596,246.28601689044203,244.72837138793372,246.1613922119141,52917600,0.0,0.0,0.0,239.66440490722655,234.11248878479003,1,0.0
2018-06-19,243.88283155271665,245.44047737467744,243.46449130257685,245.21795654296875,97531500,0.0,0.0,0.0,239.94329864501952,234.2573625946045,1,0.0
2018-06-20,245.90329035555632,246.30383868440023,245.29804026310413,245.6362762451172,53785500,0.0,0.0,0.0,240.15701354980467,234.40279914855958,1,0.0
2018-06-21,245.62733384622663,245.64515289332783,243.59794538894184,244.0963897705078,71061400,0.0,0.0,0.0,240.36456329345702,234.54831230163575,1,0.0
2018-06-22,245.3603466539936,245.47606182010335,244.31893732219,244.5414581298828,54898500,0.0,0.0,0.0,240.54255859375,234.6923812866211,1,0.0
2018-06-25,243.38431399378487,243.54452242535228,239.52135677464355,241.21250915527344,137854200,0.0,0.0,0.0,240.6677981567383,234.8199365234375,1,0.0
2018-06-26,241.78231505021276,242.6011767268037,241.025738579766,241.7467041015625,68547400,0.0,0.0,0.0,240.76508575439453,234.95142936706543,1,0.0
2018-06-27,242.334087923034,243.7671089975437,239.59261614795705,239.7439422607422,105110700,0.0,0.0,0.0,240.7716326904297,235.06141883850097,1,0.0
2018-06-28,239.69045529332047,241.8800518367325,238.97837260546245,241.11459350585935,76650500,0.0,0.0,0.0,240.8020489501953,235.17459213256836,1,0.0
2018-06-29,242.20942807845768,243.58016376710427,241.3460463163026,241.46176147460935,97592500,0.0,0.0,0.0,240.86599243164062,235.28897712707519,1,0.0
2018-07-02,239.8862928597607,242.1382019025196,239.64595305046151,241.97796630859375,63554800,0.0,0.0,0.0,240.98066680908204,235.4062922668457,1,0.0
2018-07-03,242.8769847894526,242.9749080608053,240.69629736990615,241.12351989746097,42187100,0.0,0.0,0.0,241.0789599609375,235.51786445617677,1,0.0
2018-07-05,242.25402951335244,243.152995345344,241.17700895923653,243.09068298339844,56925900,0.0,0.0,0.0,241.28021911621093,235.63694541931153,1,0.0
2018-07-06,243.11733989274305,245.52054825071224,242.7345834701944,245.146728515625,66493700,0.0,0.0,0.0,241.51108032226563,235.76520904541016,1,0.0
2018-07-09,246.15259928270103,247.40762037019493,246.10810596968423,247.35421752929688,50550400,0.0,0.0,0.0,241.7385952758789,235.90411529541015,1,0.0
2018-07-10,247.80806957978464,248.34212493804236,247.51432690931017,248.24420166015625,51966800,0.0,0.0,0.0,241.97948028564454,236.0504126739502,1,0.0
2018-07-11,246.6866138525632,247.4788011328712,246.12585695314343,246.4284820556641,77054700,0.0,0.0,0.0,242.220380859375,236.18741203308105,1,0.0
2018-07-12,247.6923948006506,248.7159852256752,247.08714463876333,248.66258239746097,60124700,0.0,0.0,0.0,242.4976336669922,236.33782096862794,1,0.0
2018-07-13,248.48457864508407,249.16102351432795,248.0306274482482,248.8583984375,48216000,0.0,0.0,0.0,242.8103482055664,236.48855026245118,1,0.0
2018-07-16,248.90289026893112,249.04527968372676,248.1908073790288,248.63584899902344,48201000,0.0,0.0,0.0,243.12889099121094,236.63390853881836,1,0.0
2018-07-17,247.86149600935,250.03330142013857,247.8080931847557,249.64166259765625,52315500,0.0,0.0,0.0,243.40729553222656,236.782978515625,1,0.0
2018-07-18,249.7217369705986,250.2735842008689,249.27669537674407,250.16677856445312,44593500,0.0,0.0,0.0,243.6802520751953,236.9308103942871,1,0.0
2018-07-19,249.49920546364237,249.88193469876424,248.7426293539299,249.22328186035156,61412100,0.0,0.0,0.0,243.93433868408204,237.06913925170898,1,0.0
2018-07-20,249.01853500423096,249.65051355230543,248.77822234993653,248.9384307861328,82337700,0.0,0.0,0.0,244.13700408935546,237.203673248291,1,0.0
2018-07-23,248.7337894526311,249.60605370360264,248.38664392673996,249.40135192871097,47047600,0.0,0.0,0.0,244.30426879882813,237.33920440673828,1,0.0
2018-07-24,250.81654665141787,251.5019009205985,249.78404690405057,250.65631103515625,68026900,0.0,0.0,0.0,244.48192352294922,237.47442497253417,1,0.0
2018-07-25,250.40714319828652,253.11300425599757,250.36264989494336,252.79258728027344,78882900,0.0,0.0,0.0,244.69999938964844,237.62160026550293,1,0.0
2018-07-26,252.07153896833853,252.8814906670488,251.97361570474436,252.19613647460935,57919500,0.0,0.0,0.0,244.93946411132814,237.76763717651366,1,0.0
2018-07-27,252.52553014866635,252.62345343835037,249.5615646561699,250.4872589111328,76768700,0.0,0.0,0.0,245.12454803466798,237.90218811035157,1,0.0
2018-07-30,250.56734545179876,250.72755391830705,248.65364472571545,249.17881774902344,63742500,0.0,0.0,0.0,245.28754028320313,238.02844078063964,1,0.0
2018-07-31,249.9443471417716,251.0213405783159,249.5616177533656,250.4071807861328,68570500,0.0,0.0,0.0,245.4871499633789,238.16250373840333,1,0.0
2018-08-01,250.6118233771332,251.1191773198077,249.3390109215254,249.98875427246097,53853300,0.0,0.0,0.0,245.64223754882812,238.29311340332032,1,0.0
2018-08-02,248.68041205410424,251.51975308587595,248.4756830950932,251.3506622314453,63426400,0.0,0.0,0.0,245.83803100585936,238.42903999328612,1,0.0
2018-08-03,251.4753079260037,252.4811066981374,251.29728034815545,252.42770385742188,53935400,0.0,0.0,0.0,246.04207489013672,238.56956130981445,1,0.0
2018-08-06,252.4632187776571,253.66480939990927,252.07157998591208,253.35330200195312,39400900,0.0,0.0,0.0,246.2745556640625,238.71361297607422,1,0.0
2018-08-07,254.0209115875223,254.57275894294497,253.8873773485354,254.19000244140625,43196600,0.0,0.0,0.0,246.5352896118164,238.86154113769533,1,0.0
2018-08-08,254.02089047111144,254.4837240164646,253.62034211382655,254.0831756591797,42114600,0.0,0.0,0.0,246.84935821533202,239.00313972473145,1,0.0
2018-08-09,254.1455147469212,254.5371536200314,253.6025769056306,253.736083984375,35717000,0.0,0.0,0.0,247.09286010742187,239.1473932647705,1,0.0
2018-08-10,252.29415780004115,252.8370956512148,251.32394296272776,252.03602600097656,77076000,0.0,0.0,0.0,247.33195709228517,239.28117050170897,1,0.0
2018-08-13,252.31192385996408,252.92608353368468,250.7987713263825,251.0925140380859,65732900,0.0,0.0,0.0,247.5050424194336,239.415806350708,1,0.0
2018-08-14,251.8223008411531,252.93490462000116,251.43066213794432,252.6945648193359,43842000,0.0,0.0,0.0,247.68713165283202,239.55700340270997,1,0.0
2018-08-15,251.3416419025924,251.48405844218303,249.36565655593571,250.80758666992188,102925400,0.0,0.0,0.0,247.82793670654297,239.67958961486818,1,0.0
2018-08-16,252.24959317407843,253.7093427745636,252.21398223760215,252.83705139160156,69967900,0.0,0.0,0.0,247.96857025146485,239.81653770446778,1,0.0
2018-08-17,252.6323604864103,254.1722145533527,252.22292972645653,253.7271728515625,65618500,0.0,0.0,0.0,248.12753845214843,239.9561804962158,1,0.0
2018-08-20,254.1809905462281,254.53701828798393,253.72703955666344,254.27000427246097,39807500,0.0,0.0,0.0,248.28283203125,240.09704475402833,1,0.0
2018-08-21,254.7863508387538,255.7298369867087,254.30569823933936,254.866455078125,67272000,0.0,0.0,0.0,248.44349822998046,240.2404525756836,1,0.0
2018-08-22,254.45700192076364,255.24027952091583,254.18996064988363,254.7151336669922,44993300,0.0,0.0,0.0,248.59475677490235,240.3793276977539,1,0.0
2018-08-23,254.5370700141364,255.400451724015,254.05641752534297,254.3768615722656,49204900,0.0,0.0,0.0,248.7550228881836,240.51475509643555,1,0.0
2018-08-24,254.95547174739897,256.0502840243187,254.90206892054312,255.90786743164065,57487400,0.0,0.0,0.0,248.9335025024414,240.65862800598146,1,0.0
2018-08-27,257.1094256954059,258.0351198491937,256.9492172350919,257.9283142089844,57072400,0.0,0.0,0.0,249.1586929321289,240.81067153930664,1,0.0
2018-08-28,258.3911873738167,258.4980201936117,257.5901177860782,258.052978515625,46943500,0.0,0.0,0.0,249.39652465820313,240.967465133667,1,0.0
2018-08-29,258.26658129251797,259.67290099667093,258.0262685730959,259.4414978027344,61485500,0.0,0.0,0.0,249.68099548339845,241.13155265808106,1,0.0
2018-08-30,258.96081008891326,259.3346298239958,257.79480326227804,258.3911437988281,61229500,0.0,0.0,0.0,249.93609283447265,241.28933479309083,1,0.0
2018-08-31,257.98180614026404,258.8451882477614,257.49227106581634,258.400146484375,66140800,0.0,0.0,0.0,250.22216796875,241.44979598999024,1,0.0
2018-09-04,257.9817185000483,258.3110449469662,256.94921870016407,257.95501708984375,57594400,0.0,0.0,0.0,250.49043914794922,241.61369522094728,1,0.0
